t	x	F(x)	F_approx	Error
6.51	-2.792	-0.02527138675821702	-0.02527138693859487	1.8037784807467538e-10
6.5200000000000005	-2.783999999999999	-0.026249917849390614	-0.026249918028291158	1.7890054368474573e-10
6.53	-2.776	-0.027226768954781582	-0.027226769132045234	1.772636516739201e-10
6.54	-2.768	-0.028201877556252825	-0.028201877731723383	1.7547055822242363e-10
6.55	-2.76	-0.029175181247186908	-0.029175181420711658	1.7352475012444302e-10
6.5600000000000005	-2.751999999999999	-0.03014661773647961	-0.030146617907910633	1.7143102215566586e-10
6.57	-2.7439999999999998	-0.03111612485252699	-0.031116125021719388	1.6919239967383426e-10
6.58	-2.7359999999999998	-0.03208364054720475	-0.032083640714018556	1.6681380582417304e-10
6.59	-2.7279999999999998	-0.0330491028998389	-0.03304910306413812	1.642992200623361e-10
6.6000000000000005	-2.719999999999999	-0.03401245012116819	-0.03401245028282078	1.616525871495078e-10
6.61	-2.7119999999999997	-0.03497362055729908	-0.03497362071617783	1.5887875043363309e-10
6.62	-2.7039999999999997	-0.035932552693651934	-0.035932552849633835	1.559819010066299e-10
6.63	-2.6959999999999997	-0.03688918515889756	-0.03688918531186322	1.5296566097111608e-10
6.640000000000001	-2.687999999999999	-0.0378434567288845	-0.0378434568787202	1.4983569940341113e-10
6.65	-2.6799999999999997	-0.038795306330557784	-0.038795306477153534	1.4659574942843534e-10
6.66	-2.6719999999999997	-0.03974467304586801	-0.03974467318911867	1.4325066133302755e-10
6.67	-2.6639999999999997	-0.04069149611566967	-0.04069149625547444	1.398047719258777e-10
6.68	-2.6559999999999997	-0.04163571494360926	-0.041635715079871974	1.362627163881136e-10
6.69	-2.6479999999999997	-0.042577269100003874	-0.04257726923263385	1.3262997644591934e-10
6.7	-2.6399999999999997	-0.0435160983257091	-0.043516098454619616	1.2891051420771404e-10
6.71	-2.6319999999999997	-0.04445214253597515	-0.044452142661083945	1.2510879138227793e-10
6.72	-2.6239999999999997	-0.045385341824291874	-0.04538534194552198	1.2123010928455358e-10
6.73	-2.6159999999999997	-0.04631563646622312	-0.046315636583501754	1.1727863125088334e-10
6.74	-2.6079999999999997	-0.047242966923229573	-0.047242967036489204	1.1325963084063417e-10
6.75	-2.5999999999999996	-0.0481672738464787	-0.048167273955655975	1.0917727139014843e-10
6.76	-2.5919999999999996	-0.04908849808064272	-0.04908849818567887	1.050361464471905e-10
6.7700000000000005	-2.5839999999999996	-0.05000658066768489	-0.05000658076852735	1.0084245938291048e-10
6.78	-2.5759999999999996	-0.05092146285063319	-0.05092146294723251	9.65993188217773e-11
6.79	-2.5679999999999996	-0.05183308607734041	-0.05183308616965224	9.231182485081035e-11
6.8	-2.5599999999999996	-0.052741392004231	-0.05274139209221613	8.798512612928633e-11
6.8100000000000005	-2.5519999999999996	-0.05364632250003548	-0.05364632258365875	8.36232680323512e-11
6.82	-2.5439999999999996	-0.0545478196495112	-0.05454781972874216	7.923096206896574e-11
6.83	-2.5359999999999996	-0.0554458257571485	-0.055445825831961386	7.481288505362116e-11
6.84	-2.5279999999999996	-0.0563402833508628	-0.056340283421236634	7.037383176200507e-11
6.8500000000000005	-2.5199999999999996	-0.05723113518567323	-0.05723113525159127	6.591804185829275e-11
6.86	-2.5119999999999996	-0.05811832424736663	-0.05811832430881703	6.145040032379256e-11
6.87	-2.5039999999999996	-0.05900179375614607	-0.05900179381312078	5.6974709672363844e-11
6.88	-2.4959999999999996	-0.05988148717026436	-0.05988148722275965	5.249528589601482e-11
6.890000000000001	-2.4879999999999995	-0.060757348189643054	-0.06075734823766024	4.8017187448401444e-11
6.9	-2.4799999999999995	-0.06162932075947608	-0.061629320803020575	4.354449439913921e-11
6.91	-2.4719999999999995	-0.06249734907381679	-0.06249734911289813	3.908134232899485e-11
6.92	-2.4639999999999995	-0.06336137757914916	-0.06336137761378051	3.46313533405862e-11
6.93	-2.4559999999999995	-0.06422135097794357	-0.06422135100814345	3.019988426000708e-11
6.94	-2.4479999999999995	-0.06507721423219623	-0.0650772142579858	2.578956492804707e-11
6.95	-2.4399999999999995	-0.0659289125669512	-0.06592891258835581	2.1404614192199745e-11
6.96	-2.4319999999999995	-0.06677639147380558	-0.06677639149085532	1.7049736622531952e-11
6.97	-2.4239999999999995	-0.06761959671439839	-0.06761959672712674	1.2728346154844417e-11
6.98	-2.4159999999999995	-0.06845847432388227	-0.06845847433232613	8.44385672493786e-12
6.99	-2.4079999999999995	-0.06929297061437671	-0.06929297061857695	4.200237380125316e-12
7.0	-2.3999999999999995	-0.07012303217840378	-0.07012303217840478	9.992007221626409e-16
7.01	-2.3919999999999995	-0.07094860589230652	-0.0709486058881563	4.150221832865952e-12
7.0200000000000005	-2.3839999999999995	-0.07176963891964923	-0.07176963891139893	8.250303218382271e-12
7.03	-2.3759999999999994	-0.07258607871459859	-0.0725860787023031	1.2295484075330876e-11
7.04	-2.3679999999999994	-0.0733978730252862	-0.07339787300900293	1.6283280279694168e-11
7.05	-2.3599999999999994	-0.0742049698971531	-0.0742049698769433	2.020979217309815e-11
7.0600000000000005	-2.3519999999999994	-0.07500731767627516	-0.07500731765220303	2.40721331756788e-11
7.07	-2.3439999999999994	-0.07580486501266856	-0.07580486498480098	2.7867583241025784e-11
7.08	-2.3359999999999994	-0.07659756086357582	-0.07659756083198238	3.159343620051658e-11
7.09	-2.3279999999999994	-0.07738535449673288	-0.07738535446148666	3.524622260719923e-11
7.1000000000000005	-2.3199999999999994	-0.0781681954936163	-0.07816819545479217	3.882412447087091e-11
7.11	-2.3119999999999994	-0.07894603375266965	-0.07894603371034552	4.2324130311577335e-11
7.12	-2.3039999999999994	-0.07971881949250968	-0.0797188194467663	4.5743381305030084e-11
7.13	-2.2959999999999994	-0.08048650325511265	-0.08048650320603232	4.9080337016782494e-11
7.140000000000001	-2.2879999999999994	-0.08124903590897997	-0.08124903585664811	5.233186106679e-11
7.15	-2.2799999999999994	-0.08200636865228222	-0.08200636859678524	5.549698200990605e-11
7.16	-2.2719999999999994	-0.08275845301598218	-0.08275845295740959	5.85725912216617e-11
7.17	-2.2639999999999993	-0.08350524086693711	-0.08350524080537997	6.155714826761027e-11
7.18	-2.2560000000000002	-0.08424668441097961	-0.08424668434653113	6.444848821285376e-11
7.19	-2.2479999999999993	-0.08498273619597613	-0.08498273612873056	6.724557022330657e-11
7.2	-2.2399999999999993	-0.08571334911486346	-0.08571334904491738	6.99460767084048e-11
7.21	-2.2319999999999993	-0.08643847640866405	-0.08643847633611527	7.254877254503356e-11
7.22	-2.224	-0.08715807166947875	-0.08715807159442686	7.505189525414124e-11
7.23	-2.2159999999999993	-0.08787208884345667	-0.08787208876600147	7.745519503554732e-11
7.24	-2.2079999999999993	-0.08858048223374221	-0.0885804821539862	7.975600735399269e-11
7.25	-2.1999999999999993	-0.08928320650340002	-0.08928320642144624	8.195377709796503e-11
7.26	-2.192	-0.0899802166783169	-0.08998021659426877	8.404812956719354e-11
7.2700000000000005	-2.1839999999999993	-0.09067146815007972	-0.09067146806404226	8.603745493829251e-11
7.28	-2.1759999999999993	-0.09135691667883004	-0.09135691659090821	8.792183647798879e-11
7.29	-2.1679999999999993	-0.09203651839609586	-0.09203651830639667	8.96991925181112e-11
7.3	-2.16	-0.0927102298075994	-0.09271022971623002	9.136937040299387e-11
7.3100000000000005	-2.1519999999999992	-0.09337800779604043	-0.09337800770310754	9.293288361078567e-11
7.32	-2.1439999999999992	-0.09403980962385547	-0.09403980952946671	9.438876069634006e-11
7.33	-2.1359999999999992	-0.09469559293595328	-0.09469559284021682	9.573646042593253e-11
7.34	-2.128	-0.09534531576242589	-0.0953453156654498	9.697607994407775e-11
7.3500000000000005	-2.119999999999999	-0.09598893652123432	-0.09598893642312674	9.810757761741229e-11
7.36	-2.111999999999999	-0.09662641402086954	-0.09662641392173849	9.91310505904508e-11
7.37	-2.103999999999999	-0.09725770746298902	-0.09725770736294258	1.0004644335204205e-10
7.38	-2.096	-0.0978827764450281	-0.09788277634417483	1.0085327017961276e-10
7.390000000000001	-2.087999999999999	-0.09850158096278543	-0.09850158086123234	1.0155308538539742e-10
7.4	-2.079999999999999	-0.09911408141298293	-0.09911408131083652	1.0214641632533272e-10
7.41	-2.071999999999999	-0.09972023859580073	-0.09972023849316848	1.0263224992090869e-10
7.42	-2.064	-0.10032001371738618	-0.10032001361437382	1.0301236252896473e-10
7.43	-2.056	-0.10091336839233621	-0.10091336828904839	1.0328782273916204e-10
7.44	-2.047999999999999	-0.1015002646461544	-0.10150026454269535	1.0345904688513485e-10
7.45	-2.039999999999999	-0.10208066491768034	-0.10208066481415448	1.0352585455564167e-10
7.46	-2.032	-0.102654532061495	-0.10265453195800557	1.0348942536264616e-10
7.47	-2.024	-0.10322182935029707	-0.10322182924694455	1.0335252098592207e-10
7.48	-2.015999999999999	-0.10378252047725393	-0.10378252037413951	1.031144197805034e-10
7.49	-2.007999999999999	-0.10433656955832438	-0.10433656945554687	1.0277750872589309e-10
7.5	-2.0	-0.10488394113455655	-0.1048839410322143	1.023422596668766e-10
7.51	-1.992	-0.10542460017435644	-0.10542460007254585	1.0181058773817142e-10
7.5200000000000005	-1.983999999999999	-0.10595851207573025	-0.10595851197454732	1.0118292315119959e-10
7.53	-1.975999999999999	-0.10648564266849807	-0.10648564256803592	1.0046215248582513e-10
7.54	-1.968	-0.10700595821648214	-0.10700595811683253	9.964960800967759e-11
7.55	-1.96	-0.10751942541966496	-0.10751942532091872	9.874623341232791e-11
7.5600000000000005	-1.951999999999999	-0.10802601141632104	-0.10802601131856741	9.775362463937398e-11
7.57	-1.943999999999999	-0.10852568378511905	-0.10852568368844541	9.667364131438205e-11
7.58	-1.936	-0.10901841054719817	-0.10901841045168917	9.550900348376246e-11
7.59	-1.928	-0.10950416016821382	-0.10950416007395271	9.426111280408378e-11
7.6000000000000005	-1.919999999999999	-0.10998290156035624	-0.10998290146742429	9.293195379900254e-11
7.61	-1.911999999999999	-0.11045460408433935	-0.11045460399281658	9.152277546942145e-11
7.62	-1.904	-0.1109192375513628	-0.11091923746132634	9.003646439520452e-11
7.63	-1.896	-0.11137677222504334	-0.1113767721365681	8.847524102240101e-11
7.640000000000001	-1.887999999999999	-0.11182717882331819	-0.11182717873647736	8.684082619669908e-11
7.65	-1.879999999999999	-0.1122704285203184	-0.11227042843518284	8.513556526423827e-11
7.66	-1.8719999999999999	-0.11270649294821489	-0.11270649286485306	8.336183132673369e-11
7.67	-1.8639999999999999	-0.1131353441990331	-0.11313534411751142	8.152167829678092e-11
7.68	-1.8559999999999999	-0.11355695482643942	-0.11355695474682202	7.961739600936824e-11
7.69	-1.847999999999999	-0.11397129784749756	-0.1139712977698459	7.765166287754255e-11
7.7	-1.8399999999999999	-0.11437834674439548	-0.11437834666876906	7.562642179159695e-11
7.71	-1.8319999999999999	-0.11477807546614281	-0.11477807539259757	7.354523934299806e-11
7.72	-1.8239999999999998	-0.11517045843023792	-0.1151704583588291	7.140882329892406e-11
7.73	-1.815999999999999	-0.1155554705243049	-0.1155554704550845	6.922039330614638e-11
7.74	-1.8079999999999998	-0.1159330871077011	-0.115933087040718	6.698309962249738e-11
7.75	-1.7999999999999998	-0.11630328401309416	-0.11630328394839456	6.469959290544836e-11
7.76	-1.7919999999999998	-0.11666603754800856	-0.11666603748563736	6.237119154484105e-11
7.7700000000000005	-1.783999999999999	-0.1170213244963418	-0.11702132443634052	6.000128172090058e-11
7.78	-1.7759999999999998	-0.1173691221198504	-0.11736912206225794	5.759245857994699e-11
7.79	-1.7679999999999998	-0.11770940815960523	-0.11770940810445864	5.514659562333435e-11
7.8	-1.7599999999999998	-0.11804216083741599	-0.11804216078474856	5.266742597598295e-11
7.8100000000000005	-1.751999999999999	-0.11836735885722478	-0.11836735880706771	5.0157072939427394e-11
7.82	-1.7439999999999998	-0.11868498140646928	-0.11868498135885111	4.761817329335116e-11
7.83	-1.7359999999999998	-0.11899500815741483	-0.11899500811236202	4.505280870592543e-11
7.84	-1.7279999999999998	-0.11929741926845525	-0.11929741922599098	4.2464268212860645e-11
7.8500000000000005	-1.7199999999999989	-0.11959219538538257	-0.11959219534552709	3.985548002738426e-11
7.86	-1.7119999999999997	-0.11987931764262588	-0.11987931760539693	3.722895602908949e-11
7.87	-1.7039999999999997	-0.1201587676644588	-0.12015876762987265	3.458613950790834e-11
7.88	-1.6959999999999997	-0.12043052756617534	-0.12043052753424499	3.193034725512689e-11
7.890000000000001	-1.6879999999999988	-0.12069457995523453	-0.12069457992597	2.926452136176039e-11
7.9	-1.6799999999999997	-0.12095090793237351	-0.12095090790578218	2.6591326363067935e-11
7.91	-1.6719999999999997	-0.1211994950926893	-0.12119949506877652	2.3912788416069475e-11
7.92	-1.6639999999999997	-0.12144032552668857	-0.12144032550545641	2.1232154923112034e-11
7.930000000000001	-1.6559999999999988	-0.12167338382130566	-0.12167338380275478	1.8550883051915434e-11
7.94	-1.6479999999999997	-0.12189865506088923	-0.12189865504501639	1.5872844705278055e-11
7.95	-1.6399999999999997	-0.1221161248281569	-0.12211612481495768	1.3199219495163561e-11
7.96	-1.6319999999999997	-0.12232577920511782	-0.12232577919458401	1.0533809935431293e-11
7.97	-1.6239999999999997	-0.12252760477396339	-0.12252760476608542	7.877976049286417e-12
7.98	-1.6159999999999997	-0.12272158861792605	-0.12272158861269099	5.235062383590616e-12
7.99	-1.6079999999999997	-0.12290771832210604	-0.12290771831950004	2.6059987501270143e-12
8.0	-1.5999999999999996	-0.12308598197426587	-0.1230859819742712	5.329070518200751e-15
8.01	-1.5919999999999996	-0.1232563681655926	-0.12325636816818976	2.5971585992934365e-12
8.02	-1.5839999999999996	-0.12341886599142812	-0.1234188659965957	5.1675747014812146e-12
8.03	-1.5760000000000005	-0.12357346505196708	-0.1235734650596809	7.713829575095588e-12
8.040000000000001	-1.5679999999999987	-0.12372015545292242	-0.12372015546315576	1.0233341951604302e-11
8.05	-1.5599999999999987	-0.12385892780615843	-0.12385892781888305	1.2724626907711922e-11
8.06	-1.5519999999999996	-0.12398977323029195	-0.12398977324547789	1.5185935842154663e-11
8.07	-1.5439999999999996	-0.12411268335126047	-0.12411268336887507	1.7614604219673424e-11
8.08	-1.5359999999999996	-0.12422765030285825	-0.12422765032286608	2.0007828727131027e-11
8.09	-1.5279999999999996	-0.12433466672723958	-0.12433466674960508	2.236549834222501e-11
8.1	-1.5199999999999996	-0.12443372577538984	-0.12443372580007368	2.4683838306671646e-11
8.11	-1.5120000000000005	-0.12452482110756376	-0.12452482113452537	2.696161349735604e-11
8.120000000000001	-1.5039999999999987	-0.1246079468936912	-0.12460794692288878	2.919757491337549e-11
8.13	-1.4959999999999987	-0.12468309781375017	-0.12468309784513874	3.138857229689762e-11
8.14	-1.4879999999999995	-0.12475026905810747	-0.1247502690916419	3.353442523668093e-11
8.15	-1.4799999999999995	-0.12480945632782639	-0.12480945636345883	3.5632441441890705e-11
8.16	-1.4719999999999995	-0.12486065583494188	-0.12486065587262311	3.768123313374616e-11
8.17	-1.4639999999999995	-0.12490386430270294	-0.12490386434238268	3.9679745600373906e-11
8.18	-1.4559999999999995	-0.12493907896578238	-0.12493907900740785	4.1625466962180724e-11
8.19	-1.4480000000000004	-0.1249662975704538	-0.12496629761397107	4.351727311835418e-11
8.2	-1.4400000000000004	-0.12498551837473577	-0.12498551842009015	4.535437303498924e-11
8.21	-1.4319999999999986	-0.1249967401485034	-0.12499674019563788	4.71344768770976e-11
8.22	-1.4239999999999995	-0.12499996217356699	-0.12499996222242361	4.8856627077320525e-11
8.23	-1.4159999999999995	-0.12499518424371803	-0.124995184294238	5.051997709060174e-11
8.24	-1.4079999999999995	-0.1249824066647424	-0.1249824067168662	5.2123791394187435e-11
8.25	-1.3999999999999995	-0.12496163025440081	-0.12496163030806698	5.3666168731147934e-11
8.26	-1.3919999999999995	-0.1249328563423764	-0.12493285639752176	5.5145360500219454e-11
8.27	-1.3840000000000003	-0.12489608677018975	-0.12489608682675236	5.65626157023047e-11
8.28	-1.3760000000000003	-0.12485132389108092	-0.12485132394899502	5.791410406796871e-11
8.290000000000001	-1.3679999999999986	-0.12479857056985887	-0.12479857062906001	5.920114398705323e-11
8.3	-1.3599999999999994	-0.12473783018271817	-0.12473783024314095	6.042277789219952e-11
8.31	-1.3519999999999994	-0.12466910661702288	-0.12466910667859962	6.157674370399491e-11
8.32	-1.3439999999999994	-0.12459240427105772	-0.12459240433372282	6.266509533503495e-11
8.33	-1.3359999999999994	-0.12450772805374666	-0.12450772811743087	6.36842106827018e-11
8.34	-1.3279999999999994	-0.12441508338433872	-0.12441508344897359	6.463486690311271e-11
8.35	-1.3200000000000003	-0.12431447619206111	-0.12431447625757931	6.551820197486791e-11
8.36	-1.3120000000000003	-0.12420591291573979	-0.12420591298207077	6.633098237340818e-11
8.370000000000001	-1.3039999999999985	-0.12408940050338735	-0.12408940057046267	6.70753175224803e-11
8.38	-1.2959999999999994	-0.1239649464117585	-0.12396494647950781	6.774932004294243e-11
8.39	-1.2879999999999994	-0.12383255860587257	-0.12383255867422595	6.835337851285317e-11
8.4	-1.2799999999999994	-0.12369224555850393	-0.12369224562739024	6.888631332024886e-11
8.41	-1.2719999999999994	-0.12354401624963975	-0.12354401631898998	6.935023388887629e-11
8.42	-1.2639999999999993	-0.12338788016590521	-0.12338788023564842	6.974321120623017e-11
8.43	-1.2560000000000002	-0.12322384729995636	-0.1232238473700231	7.006674407339375e-11
8.44	-1.2480000000000002	-0.12305192814984064	-0.12305192822016058	7.031993043415952e-11
8.45	-1.2400000000000002	-0.12287213371832492	-0.12287213378882854	7.050361683358375e-11
8.46	-1.2319999999999993	-0.1226844755121915	-0.12268447558280793	7.061642937067347e-11
8.47	-1.2239999999999993	-0.12248896554150156	-0.12248896561216266	7.066110196962683e-11
8.48	-1.2159999999999993	-0.12228561631882638	-0.12228561638946318	7.063680196317534e-11
8.49	-1.2079999999999993	-0.12207444085844686	-0.12207444092899039	7.054352935131902e-11
8.5	-1.1999999999999993	-0.12185545267552045	-0.12185545274590193	7.038147842308717e-11
8.51	-1.1920000000000002	-0.12162866578521604	-0.12162866585536869	7.015264757992412e-11
8.52	-1.1840000000000002	-0.12139409470181721	-0.12139409477167401	6.985680089943713e-11
8.53	-1.1760000000000002	-0.12115175443779316	-0.1211517545072876	6.949443798198729e-11
8.540000000000001	-1.1679999999999993	-0.12090166050283815	-0.12090166057190414	6.906598903899663e-11
8.55	-1.1599999999999993	-0.12064382890287868	-0.12064382897145273	6.857404921678523e-11
8.56	-1.1519999999999992	-0.12037827613904906	-0.12037827620706629	6.801723073657229e-11
8.57	-1.1439999999999992	-0.12010501920663555	-0.12010501927403232	6.739676872147271e-11
8.58	-1.1359999999999992	-0.11982407559398864	-0.11982407566070444	6.671579955153106e-11
8.59	-1.1280000000000001	-0.11953546328140359	-0.11953546334737541	6.597182522494194e-11
8.6	-1.12	-0.11923920073996987	-0.11923920080513722	6.516735762129855e-11
8.61	-1.112	-0.11893530693038896	-0.11893530699469394	6.430497800913315e-11
8.620000000000001	-1.1039999999999992	-0.118623801301761	-0.11862380136514514	6.338413127693343e-11
8.63	-1.0959999999999992	-0.11830470379033997	-0.11830470385274648	6.240651051481194e-11
8.64	-1.0879999999999992	-0.11797803481825754	-0.11797803487963027	6.137272634543223e-11
8.65	-1.0799999999999992	-0.11764381529221649	-0.11764381535250132	6.028483268138984e-11
8.66	-1.0719999999999992	-0.11730206660215248	-0.11730206666129653	5.914405076801188e-11
8.67	-1.064	-0.11695281061986496	-0.11695281067781632	5.795136592823269e-11
8.68	-1.056	-0.11659606969761756	-0.11659606975432528	5.6707721851623205e-11
8.69	-1.048	-0.11623186666670748	-0.11623186672212296	5.5415477762110754e-11
8.700000000000001	-1.0399999999999991	-0.11586022483600447	-0.1158602248900797	5.407523040457107e-11
8.71	-1.0319999999999991	-0.1154811679904589	-0.11548116804314842	5.268951941417299e-11
8.72	-1.0239999999999991	-0.11509472038957934	-0.11509472044083856	5.12592190915484e-11
8.73	-1.0159999999999991	-0.11470090676588043	-0.11470090681566456	4.978412126988019e-11
8.74	-1.0079999999999991	-0.11429975232329975	-0.11429975237156935	4.826959665304997e-11
8.75	-1.0	-0.11389128273558462	-0.11389128278229987	4.671525666299914e-11
8.76	-0.992	-0.11347552414464922	-0.11347552418977111	4.512189233363273e-11
8.77	-0.984	-0.11305250315890136	-0.11305250320239325	4.349189064445369e-11
8.78	-0.976	-0.11262224685153985	-0.11262224689336753	4.182768020832839e-11
8.790000000000001	-0.9679999999999991	-0.11218478275882156	-0.11218478279895086	4.012930265862025e-11
8.8	-0.9599999999999991	-0.11174013887829894	-0.11174013891669946	3.8400518875825185e-11
8.81	-0.9519999999999991	-0.11128834366702867	-0.11128834370367012	3.664145376003347e-11
8.82	-0.9439999999999991	-0.11082942603975014	-0.11082942607460482	3.485467470198955e-11
8.83	-0.9359999999999999	-0.11036341536703477	-0.11036341540007807	3.3043304203950186e-11
8.84	-0.9279999999999999	-0.10989034147340654	-0.10989034150461162	3.12050801865027e-11
8.85	-0.9199999999999999	-0.10941023463543305	-0.10941023466477952	2.934646969876553e-11
8.86	-0.9119999999999999	-0.10892312557978819	-0.10892312560725438	2.7466195984260366e-11
8.870000000000001	-0.903999999999999	-0.10842904548128535	-0.10842904550685335	2.5568006045695313e-11
8.88	-0.895999999999999	-0.10792802596088195	-0.10792802598453333	2.3651372527133674e-11
8.89	-0.887999999999999	-0.1074200990836564	-0.10742009910537674	2.1720333864827523e-11
8.9	-0.879999999999999	-0.10690529735675562	-0.10690529737653304	1.9777415816157884e-11
8.91	-0.8719999999999999	-0.10638365372731426	-0.10638365374513598	1.7821716324917247e-11
8.92	-0.8639999999999999	-0.10585520158034656	-0.10585520159620337	1.585681586036003e-11
8.93	-0.8559999999999999	-0.10531997473660942	-0.10531997475049376	1.3884338123659745e-11
8.94	-0.8479999999999999	-0.10477800745043829	-0.10477800746234466	1.1906364782987566e-11
8.950000000000001	-0.839999999999999	-0.10422933440755461	-0.10422933441747821	9.923603605521691e-12
8.96	-0.831999999999999	-0.10367399072284558	-0.10367399073078579	7.940204049816657e-12
8.97	-0.823999999999999	-0.10311201193811761	-0.10311201194407422	5.956610205082313e-12
8.98	-0.815999999999999	-0.10254343401982122	-0.10254343402379458	3.973363305043165e-12
8.99	-0.8079999999999998	-0.10196829335674897	-0.10196829335874326	1.9942936191341687e-12
9.0	-0.7999999999999998	-0.101386626757707	-0.10138662675772707	2.0067281170099704e-14
9.01	-0.7919999999999998	-0.10079847144915896	-0.10079847144721234	1.946623418014326e-12
9.02	-0.7839999999999998	-0.10020386507284398	-0.1002038650689405	3.903488643430819e-12
9.03	-0.7759999999999998	-0.09960284568336732	-0.09960284567751859	5.848724282664364e-12
9.040000000000001	-0.7679999999999989	-0.09899545174576449	-0.0989954517379803	7.784189959281207e-12
9.05	-0.7599999999999989	-0.0983817221330403	-0.09838172212333564	9.70466762506561e-12
9.06	-0.7519999999999989	-0.09776169612368063	-0.0977616961120726	1.1608033978482979e-11
9.07	-0.7439999999999998	-0.0971354133991383	-0.09713541338564556	1.3492734707298837e-11
9.08	-0.7359999999999998	-0.09650291404129391	-0.09650291402593407	1.5359838401174386e-11
9.09	-0.7279999999999998	-0.09586423852989032	-0.0958642385126851	1.7205223357130706e-11
9.1	-0.7199999999999998	-0.09521942773994241	-0.09521942772091502	1.902739077408455e-11
9.11	-0.7119999999999997	-0.09456852293912077	-0.0945685229182958	2.082496675104295e-11
9.120000000000001	-0.7039999999999988	-0.09391156578511022	-0.09391156576251415	2.259606390886404e-11
9.13	-0.6959999999999988	-0.09324859832294449	-0.0932485982986026	2.4341889615087098e-11
9.14	-0.6879999999999988	-0.09257966298231504	-0.09257966295625865	2.605639315422792e-11
9.15	-0.6799999999999997	-0.09190480257485517	-0.0919048025471141	2.7741073327369747e-11
9.16	-0.6719999999999997	-0.09122406029140061	-0.09122406026200658	2.939402887758291e-11
9.17	-0.6639999999999997	-0.090537479699225	-0.09053747966821253	3.101247036951804e-11
9.18	-0.6559999999999997	-0.08984510473925204	-0.08984510470665379	3.2598257426741384e-11
9.19	-0.6479999999999997	-0.08914697972324298	-0.0891469796890978	3.4145186678102846e-11
9.200000000000001	-0.6399999999999988	-0.08844314933096026	-0.08844314929530504	3.565521489168333e-11
9.21	-0.6319999999999988	-0.08773365860730886	-0.0877336585701832	3.7125663654435925e-11
9.22	-0.6239999999999988	-0.08701855295945313	-0.08701855292089543	3.855769870053649e-11
9.23	-0.6159999999999997	-0.08629787815391027	-0.08629787811396346	3.994680974894749e-11
9.24	-0.6079999999999997	-0.08557168031362182	-0.08557168027232809	4.129373232242273e-11
9.25	-0.5999999999999996	-0.08484000591500156	-0.08484000587240415	4.259741170908882e-11
9.26	-0.5919999999999996	-0.08410290178496138	-0.08410290174110491	4.3856474007952784e-11
9.27	-0.5839999999999996	-0.0833604150979142	-0.08336041505284676	4.5067435894274865e-11
9.28	-0.5760000000000005	-0.08261259337275438	-0.08261259332652003	4.6234349682094944e-11
9.290000000000001	-0.5679999999999987	-0.08185948446981675	-0.08185948442246517	4.735158098956305e-11
9.3	-0.5599999999999987	-0.08110113658781469	-0.08110113653939362	4.842107270697227e-11
9.31	-0.5519999999999996	-0.08033759826075347	-0.08033759821131184	4.9441631344571135e-11
9.32	-0.5439999999999996	-0.07956891835482541	-0.07956891830441479	5.0410620122676164e-11
9.33	-0.5359999999999996	-0.07879514606528194	-0.07879514601395468	5.132726188517012e-11
9.34	-0.5279999999999996	-0.07801633091328564	-0.07801633086109183	5.219380483367786e-11
9.35	-0.5199999999999996	-0.07723252274274058	-0.0772325226897337	5.300687666576209e-11
9.36	-0.5120000000000005	-0.07644377171710195	-0.07644377166333366	5.376829537162564e-11
9.370000000000001	-0.5039999999999987	-0.07565012831616584	-0.07565012826169211	5.4473731081472465e-11
9.38	-0.49599999999999866	-0.0748516433328397	-0.07485164327771512	5.512457157408335e-11
9.39	-0.48799999999999955	-0.07404836786988957	-0.07404836781416718	5.572238503948057e-11
9.4	-0.47999999999999954	-0.07324035333667088	-0.07324035328040568	5.6265200831795426e-11
9.41	-0.47199999999999953	-0.07242765144583779	-0.07242765138908693	5.67508678939177e-11
9.42	-0.4639999999999995	-0.07161031421003408	-0.07161031415285549	5.717859519194235e-11
9.43	-0.4559999999999995	-0.07078839393856405	-0.07078839388100938	5.7554669363746314e-11
9.44	-0.4480000000000004	-0.06996194323404435	-0.06996194317617252	5.7871832326306105e-11
9.450000000000001	-0.4399999999999986	-0.06913101498903758	-0.06913101493090501	5.813256820363932e-11
9.46	-0.4319999999999986	-0.06829566238266856	-0.06829566232433226	5.833629412865804e-11
9.47	-0.4239999999999995	-0.06745593887721857	-0.06745593881873567	5.848289907905979e-11
9.48	-0.4159999999999995	-0.06661189821470537	-0.06661189815613358	5.857178630996884e-11
9.49	-0.4079999999999995	-0.06576359441344304	-0.06576359435483722	5.86058146456736e-11
9.5	-0.39999999999999947	-0.06491108176458552	-0.0649110817060037	5.858181995055389e-11
9.51	-0.39199999999999946	-0.06405441482865151	-0.06405441477015023	5.850128714790515e-11
9.52	-0.38400000000000034	-0.06319364843203233	-0.06319364837366828	5.836404970427367e-11
9.53	-0.37600000000000033	-0.06232883766348356	-0.062328837605313214	5.8170343542052194e-11
9.540000000000001	-0.36799999999999855	-0.0614600378705988	-0.06146003781267756	5.792124418979583e-11
9.55	-0.35999999999999943	-0.06058730465626903	-0.06058730459865161	5.7617417781319347e-11
9.56	-0.3519999999999994	-0.05971069387512168	-0.05971069381786536	5.7256317742560014e-11
9.57	-0.3439999999999994	-0.058830261629947325	-0.05883026157310664	5.6840684936609875e-11
9.58	-0.3359999999999994	-0.057946064268109346	-0.057946064211738674	5.6370672019134815e-11
